video_name,confidence,prediction,label
49_fake_video_fake_audio,0.053892139345407486,0,1.0
37_fake_video_fake_audio,0.06742207705974579,0,1.0
5_fake_video_fake_audio,0.07562895864248276,0,1.0
28_real,0.0688653439283371,0,0.0
4_fake_video_fake_audio,0.07433364540338516,0,1.0
32_fake_video_fake_audio,0.077301986515522,0,1.0
6_real,0.07226639986038208,0,0.0
24_fake_video_fake_audio,0.07354622334241867,0,1.0
0_fake_video_fake_audio,0.08381480723619461,0,1.0
3_real,0.07140403240919113,0,0.0
22_real,0.07182110846042633,0,0.0
46_real,0.06663546711206436,0,0.0
33_fake_video_fake_audio,0.0873822271823883,0,1.0
13_real,0.05968889221549034,0,0.0
35_real,0.05906685069203377,0,0.0
34_real,0.08511220663785934,0,0.0
43_real,0.06251708418130875,0,0.0
27_fake_video_fake_audio,0.07783323526382446,0,1.0
46_real,0.06663546711206436,0,0.0
32_fake_video_fake_audio,0.077301986515522,0,1.0
3_real,0.0714041143655777,0,0.0
24_fake_video_fake_audio,0.07354622334241867,0,1.0
7_fake_video_fake_audio,0.07704538851976395,0,1.0
34_real,0.08511220663785934,0,0.0
31_real,0.06745687872171402,0,0.0
41_fake_video_fake_audio,0.0707416832447052,0,1.0
46_real,0.06663546711206436,0,0.0
39_real,0.05793529376387596,0,0.0
20_fake_video_fake_audio,0.06794365495443344,0,1.0
0_fake_video_fake_audio,0.08381480723619461,0,1.0
1_real,0.07226981222629547,0,0.0
27_fake_video_fake_audio,0.07783323526382446,0,1.0
37_fake_video_fake_audio,0.06742137670516968,0,1.0
41_fake_video_fake_audio,0.0707416832447052,0,1.0
7_fake_video_fake_audio,0.0770462229847908,0,1.0
31_real,0.06745687872171402,0,0.0
14_fake_video_fake_audio,0.06924045085906982,0,1.0
37_fake_video_fake_audio,0.06742207705974579,0,1.0
33_fake_video_fake_audio,0.0873822420835495,0,1.0
47_fake_video_fake_audio,0.06265407800674438,0,1.0
16_fake_video_fake_audio,0.057274289429187775,0,1.0
4_fake_video_fake_audio,0.07433364540338516,0,1.0
24_fake_video_fake_audio,0.07354622334241867,0,1.0
26_fake_video_fake_audio,0.061246175318956375,0,1.0
16_fake_video_fake_audio,0.05727429315447807,0,1.0
39_real,0.057934630662202835,0,0.0
18_fake_video_fake_audio,0.0717025026679039,0,1.0
5_fake_video_fake_audio,0.07562898099422455,0,1.0
19_fake_video_fake_audio,0.06368300318717957,0,1.0
49_fake_video_fake_audio,0.053892139345407486,0,1.0
43_real,0.06251708418130875,0,0.0
25_real,0.06533543765544891,0,0.0
23_real,0.06418129056692123,0,0.0
11_fake_video_fake_audio,0.06958695501089096,0,1.0
29_fake_video_fake_audio,0.06616801768541336,0,1.0
44_real,0.0635320320725441,0,0.0
