video_name,confidence,prediction,label
10_fake_video_fake_audio,0.6773769855499268,1,1.0
11_fake_video_fake_audio,0.43908295035362244,0,1.0
35_real,0.3013812303543091,0,0.0
23_real,0.3615863621234894,0,0.0
1_real,0.23857690393924713,0,0.0
2_fake_video_fake_audio,0.2559477984905243,0,1.0
25_real,0.1698937863111496,0,0.0
6_real,0.040791116654872894,0,0.0
28_real,0.49935752153396606,0,0.0
37_fake_video_fake_audio,0.7468189597129822,1,1.0
39_real,0.32996687293052673,0,0.0
31_real,0.2076525092124939,0,0.0
50_fake_video_fake_audio,0.11047438532114029,0,1.0
15_fake_video_fake_audio,0.6636638045310974,1,1.0
0_fake_video_fake_audio,0.3907236158847809,0,1.0
29_fake_video_fake_audio,0.6689293384552002,1,1.0
44_real,0.6111547946929932,1,0.0
36_real,0.42001622915267944,0,0.0
8_fake_video_fake_audio,0.5910541415214539,1,1.0
21_fake_video_fake_audio,0.8813320398330688,1,1.0
18_fake_video_fake_audio,0.5162494778633118,1,1.0
9_fake_video_fake_audio,0.3946826457977295,0,1.0
4_fake_video_fake_audio,0.4854443371295929,0,1.0
43_real,0.3158319890499115,0,0.0
40_fake_video_fake_audio,0.12441737949848175,0,1.0
22_real,0.5512171387672424,1,0.0
27_fake_video_fake_audio,0.3326088786125183,0,1.0
38_real,0.17210638523101807,0,0.0
12_fake_video_fake_audio,0.6680101156234741,1,1.0
49_fake_video_fake_audio,0.15169818699359894,0,1.0
46_real,0.43917256593704224,0,0.0
5_fake_video_fake_audio,0.49259817600250244,0,1.0
33_fake_video_fake_audio,0.5158840417861938,1,1.0
34_real,0.6571922302246094,1,0.0
14_fake_video_fake_audio,0.3306799829006195,0,1.0
47_fake_video_fake_audio,0.4541206657886505,0,1.0
48_fake_video_fake_audio,0.38355791568756104,0,1.0
24_fake_video_fake_audio,0.20726118981838226,0,1.0
32_fake_video_fake_audio,0.5240337252616882,1,1.0
45_fake_video_fake_audio,0.5051912069320679,1,1.0
13_real,0.4808041751384735,0,0.0
41_fake_video_fake_audio,0.28440576791763306,0,1.0
30_real,0.21640610694885254,0,0.0
26_fake_video_fake_audio,0.002273891121149063,0,1.0
20_fake_video_fake_audio,0.266042023897171,0,1.0
3_real,0.4055796265602112,0,0.0
17_fake_video_fake_audio,0.3730776011943817,0,1.0
42_real,0.29367318749427795,0,0.0
16_fake_video_fake_audio,0.3080395758152008,0,1.0
7_fake_video_fake_audio,0.2558700442314148,0,1.0
19_fake_video_fake_audio,0.1319803148508072,0,1.0
