video_name,confidence,prediction,label
1_real,0.1433435082435608,0,0.0
39_real,0.17000195384025574,0,0.0
26_fake_video_fake_audio,0.18985839188098907,0,1.0
30_real,0.1893298476934433,0,0.0
42_real,0.08304334431886673,0,0.0
3_real,1.0,1,0.0
48_fake_video_fake_audio,0.09893842041492462,0,1.0
19_fake_video_fake_audio,0.14120303094387054,0,1.0
22_real,1.0,1,0.0
42_real,0.08304324746131897,0,0.0
38_real,0.1826840341091156,0,0.0
16_fake_video_fake_audio,0.08722685277462006,0,1.0
4_fake_video_fake_audio,0.145176962018013,0,1.0
25_real,0.149419367313385,0,0.0
2_fake_video_fake_audio,0.12056933343410492,0,1.0
26_fake_video_fake_audio,0.18985839188098907,0,1.0
50_fake_video_fake_audio,1.0,1,1.0
14_fake_video_fake_audio,0.06142394244670868,0,1.0
48_fake_video_fake_audio,0.09893842041492462,0,1.0
0_fake_video_fake_audio,0.11388173699378967,0,1.0
24_fake_video_fake_audio,1.0,1,1.0
3_real,1.0,1,0.0
24_fake_video_fake_audio,1.0,1,1.0
4_fake_video_fake_audio,0.14517688751220703,0,1.0
12_fake_video_fake_audio,0.1570592224597931,0,1.0
25_real,0.149419367313385,0,0.0
41_fake_video_fake_audio,0.08227959275245667,0,1.0
15_fake_video_fake_audio,0.0762164294719696,0,1.0
23_real,0.1370362490415573,0,0.0
27_fake_video_fake_audio,0.17480427026748657,0,1.0
15_fake_video_fake_audio,0.07621534913778305,0,1.0
46_real,0.09073226153850555,0,0.0
3_real,1.0,1,0.0
30_real,0.18932978808879852,0,0.0
18_fake_video_fake_audio,0.13968023657798767,0,1.0
16_fake_video_fake_audio,0.08722513169050217,0,1.0
38_real,0.1826840341091156,0,0.0
44_real,0.15012820065021515,0,0.0
12_fake_video_fake_audio,0.1570592224597931,0,1.0
23_real,0.13703615963459015,0,0.0
42_real,0.08304334431886673,0,0.0
14_fake_video_fake_audio,0.06142384186387062,0,1.0
0_fake_video_fake_audio,0.11388178914785385,0,1.0
34_real,1.0,1,0.0
7_fake_video_fake_audio,1.0,1,1.0
31_real,1.0,1,0.0
44_real,0.15012820065021515,0,0.0
17_fake_video_fake_audio,0.13159061968326569,0,1.0
22_real,1.0,1,0.0
34_real,1.0,1,0.0
44_real,0.15012820065021515,0,0.0
7_fake_video_fake_audio,1.0,1,1.0
36_real,0.12854886054992676,0,0.0
19_fake_video_fake_audio,0.14120309054851532,0,1.0
28_real,0.1651938259601593,0,0.0
46_real,0.09073326736688614,0,0.0
