video_name,confidence,prediction,label
43_real,0.1304858922958374,0,0.0
36_real,0.09385974705219269,0,0.0
27_fake_video_fake_audio,0.13356345891952515,0,1.0
49_fake_video_fake_audio,0.1773940622806549,0,1.0
32_fake_video_fake_audio,0.10954859107732773,0,1.0
31_real,0.09384476393461227,0,0.0
42_real,0.07252833247184753,0,0.0
12_fake_video_fake_audio,0.15392784774303436,0,1.0
13_real,0.0340077169239521,0,0.0
46_real,0.08762171864509583,0,0.0
33_fake_video_fake_audio,0.188846156001091,0,1.0
37_fake_video_fake_audio,0.12298545241355896,0,1.0
29_fake_video_fake_audio,0.11146948486566544,0,1.0
19_fake_video_fake_audio,0.10605039447546005,0,1.0
35_real,0.14973409473896027,0,0.0
48_fake_video_fake_audio,0.10129182040691376,0,1.0
31_real,0.09384487569332123,0,0.0
50_fake_video_fake_audio,0.12499132752418518,0,1.0
16_fake_video_fake_audio,0.05000785365700722,0,1.0
37_fake_video_fake_audio,0.12298545241355896,0,1.0
49_fake_video_fake_audio,0.17739415168762207,0,1.0
25_real,0.12022176384925842,0,0.0
38_real,0.13032472133636475,0,0.0
44_real,0.07650765776634216,0,0.0
46_real,0.08762171864509583,0,0.0
40_fake_video_fake_audio,0.16817611455917358,0,1.0
9_fake_video_fake_audio,0.0980047956109047,0,1.0
18_fake_video_fake_audio,0.10539793223142624,0,1.0
20_fake_video_fake_audio,0.11359190195798874,0,1.0
40_fake_video_fake_audio,0.16817604005336761,0,1.0
1_real,0.14134326577186584,0,0.0
46_real,0.08762171864509583,0,0.0
38_real,0.1303260624408722,0,0.0
33_fake_video_fake_audio,0.1888461410999298,0,1.0
30_real,0.14587634801864624,0,0.0
30_real,0.14587755501270294,0,0.0
1_real,0.14134326577186584,0,0.0
42_real,0.07252741605043411,0,0.0
13_real,0.0340077169239521,0,0.0
43_real,0.1304859220981598,0,0.0
25_real,0.12021941691637039,0,0.0
14_fake_video_fake_audio,0.036961879581213,0,1.0
3_real,0.09979257732629776,0,0.0
11_fake_video_fake_audio,0.14692169427871704,0,1.0
38_real,0.13032472133636475,0,0.0
8_fake_video_fake_audio,0.10211163014173508,0,1.0
22_real,0.1312161386013031,0,0.0
43_real,0.1304859220981598,0,0.0
50_fake_video_fake_audio,0.12499143183231354,0,1.0
1_real,0.14134326577186584,0,0.0
43_real,0.1304858922958374,0,0.0
3_real,0.09979257732629776,0,0.0
25_real,0.12022176384925842,0,0.0
33_fake_video_fake_audio,0.1888461410999298,0,1.0
7_fake_video_fake_audio,0.10865418612957001,0,1.0
34_real,0.18197326362133026,0,0.0
